ID REGISTRO,ID PUNTO DE VENTA,NOMBRE PV,ID ASESOR,NOMBRE ASESOR,FECHA VISITA,ENCUESTA ID,NOMBRE ENCUESTA,SECCION,ORDEN SECCION,PRODUCTO,FRECUENCIA_CONSUMO,PRECIO_ADECUADO,LE_GUSTO_PRODUCTO,FECHA_VENCIMIENTO,CANTIDAD_VENDIDA,CANT_PROXIMA_VENCER
53869414,2271268,EURO PALMA GRANDE.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-02,25111,FECHAS CORTAS,SNACKS,10,MIX DE ARANDANOS 40 GR 8 UND CAJA,,,,2024-02-19,0,7
53870456,2272670,INVERSIONES SUPER EXPRESS S A,179160,MERCADERISTA ANTIOQUIA 1,2024-02-02,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-03-01,0,2
53873397,2275772,SUPERMERCADO BETEL CALLEJON,179178,IMPULSO SANTANDER 2,2024-02-02,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-02-27,0,8
53873739,2275760,SUPERMERCADO BE TEL PLUSS,179178,IMPULSO SANTANDER 2,2024-02-02,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-02-27,0,4
53880713,2273929,MONTES CHAPINERO,179178,IMPULSO SANTANDER 2,2024-02-02,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-02-27,0,4
53880714,2273929,MONTES CHAPINERO,179178,IMPULSO SANTANDER 2,2024-02-02,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-02-28,0,4
53889803,2271254,EURO CIUDAD DEL PARQUE,179160,MERCADERISTA ANTIOQUIA 1,2024-02-03,25111,FECHAS CORTAS,SNACKS,10,MIX DE ARANDANOS 160 GR 12 UND CAJA,,,,2024-02-19,0,4
53894983,2273714,MERCACENTRO 2000,179169,IMPULSO CENTRO SUR 2,2024-02-03,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-02-25,0,40
53896150,2275770,SUPERMERCADO BETEL BELEN,179178,IMPULSO SANTANDER 2,2024-02-03,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-04-03,0,1
53897401,2275482,SUPERMERCADO EBENEZER,179183,MERCADERISTA CENTRO NORTE 3,2024-02-03,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-02-24,0,2
53903574,2273469,PREMIUM BATAN,179183,MERCADERISTA CENTRO NORTE 3,2024-02-05,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-25,0,6
53911993,2273710,MERCA TIENDAS EL PROVEEDOR S.A.S,179169,IMPULSO CENTRO SUR 2,2024-02-05,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-02-24,0,62
53914651,2273492,PUNTO FAMA ZULIA,179178,IMPULSO SANTANDER 2,2024-02-05,25111,FECHAS CORTAS,SNACKS,10,MANI CROCANTE 20 GR 12 UND CAJA,,,,2024-03-05,0,1
53917320,2275597,SUPERMERCADOS DMIL SAS TOCANCIPA,179166,IMPULSO CENTRO NORTE 2,2024-02-05,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-02-25,0,10
53935141,2271134,AUTOSERVICIO MAS AHORRO LA PALMA,179160,MERCADERISTA ANTIOQUIA 1,2024-02-06,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-02-25,0,3
53936917,2271909,INVERSIONES GOMEZ ROJAS S A S,179160,MERCADERISTA ANTIOQUIA 1,2024-02-06,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-02-27,0,1
53941009,2275760,SUPERMERCADO BE TEL PLUSS,179178,IMPULSO SANTANDER 2,2024-02-06,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-02-27,0,4
53946618,2271268,EURO PALMA GRANDE.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-07,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-02-19,0,1
53953954,2275248,SUPERMERCADO BETEL SAN RAFAEL,179178,IMPULSO SANTANDER 2,2024-02-07,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-03-01,0,4
53953955,2275248,SUPERMERCADO BETEL SAN RAFAEL,179178,IMPULSO SANTANDER 2,2024-02-07,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-03-09,0,25
53953966,2275248,SUPERMERCADO BETEL SAN RAFAEL,179178,IMPULSO SANTANDER 2,2024-02-07,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-02-22,0,4
53971752,2270281,F1 CONDOR MYM RIONEGRO,179183,MERCADERISTA CENTRO NORTE 3,2024-02-08,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-24,0,3
53972245,2272891,F1 SUPER DIA SAN JOSE,179169,IMPULSO CENTRO SUR 2,2024-02-08,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-03-27,0,28
53975395,2271254,EURO CIUDAD DEL PARQUE,179160,MERCADERISTA ANTIOQUIA 1,2024-02-08,25111,FECHAS CORTAS,SNACKS,10,MIX DE ARANDANOS 160 GR 12 UND CAJA,,,,2024-02-16,0,6
53985580,2273475,PREMIUM COLINA,179183,MERCADERISTA CENTRO NORTE 3,2024-02-09,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-17,0,20
53993290,2270520,F1 LIDER BOSA LAURELES,179168,IMPULSO CENTRO SUR 1,2024-02-09,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 35 GR 8 UND CAJA,,,,2024-02-11,0,1
53994747,2273761,MERCADOS MAXIMERCAR,179169,IMPULSO CENTRO SUR 2,2024-02-09,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-03-28,0,240
53996056,2272853,FRUVER Y MERCADOS LAS VIOLETAS,179160,MERCADERISTA ANTIOQUIA 1,2024-02-09,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-03-06,0,3
54000112,2273773,MERCADOS SANTA MARIA LA PAZ,179160,MERCADERISTA ANTIOQUIA 1,2024-02-09,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-03-05,0,2
54005223,2274975,VAQUITA SAN JOAQUIN,179160,MERCADERISTA ANTIOQUIA 1,2024-02-10,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-03-02,0,3
54007980,2275894,SUPERMERCADO LA 14 M.,179162,MERCADERISTA CENTRO NORTE 2,2024-02-10,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-02-13,0,11
54008028,2275894,SUPERMERCADO LA 14 M.,179162,MERCADERISTA CENTRO NORTE 2,2024-02-10,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-02-13,0,11
54008806,2271260,EURO LAURELES,179160,MERCADERISTA ANTIOQUIA 1,2024-02-10,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-03-16,0,4
54012990,2275249,SUPERMERCADO BOOM CONQUISTADORES,179160,MERCADERISTA ANTIOQUIA 1,2024-02-10,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA BARRA 300 GR,,,,2024-03-08,0,2
54023084,2273705,MERCA NIQUIA.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-12,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 454 GR,,,,2024-02-08,0,2
54029974,2271406,MERCADOS EL MONTAÑERO,179160,MERCADERISTA ANTIOQUIA 1,2024-02-10,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-03-08,0,1
54030291,2270642,COMERCIALIZADORA MONTES DE COLOMBIA,179178,IMPULSO SANTANDER 2,2024-02-12,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-02-24,0,11
54030353,2270281,F1 CONDOR MYM RIONEGRO,179183,MERCADERISTA CENTRO NORTE 3,2024-02-12,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-12,0,3
54040667,2274933,VAQUITA LA AMERICA.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-13,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-03-02,0,1
54043624,2273475,PREMIUM COLINA,179183,MERCADERISTA CENTRO NORTE 3,2024-02-13,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-16,0,15
54044752,2275061,SUPERMERCADO LOS ANG.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-13,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA BARRA 300 GR,,,,2024-03-28,0,2
54047434,2273645,MONTES LIBERTADORES,179178,IMPULSO SANTANDER 2,2024-02-13,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-03-15,0,1
54047434,2273645,MONTES LIBERTADORES,179178,IMPULSO SANTANDER 2,2024-02-13,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-02-27,0,10
54049178,2271264,EURO MURANO,179160,MERCADERISTA ANTIOQUIA 1,2024-02-13,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-03-13,0,1
54054849,2271256,EURO FRONTERA,179160,MERCADERISTA ANTIOQUIA 1,2024-02-13,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-03-09,0,2
54059686,2275029,SUPERMERCADO S&S ALEJANDRO SAN MART,179178,IMPULSO SANTANDER 2,2024-02-14,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-04-11,0,20
54060819,2271909,INVERSIONES GOMEZ ROJAS S A S,179160,MERCADERISTA ANTIOQUIA 1,2024-02-14,25111,FECHAS CORTAS,SNACKS,10,MANI CROCANTE 20 GR 12 UND CAJA,,,,2024-03-14,0,1
54061633,2272468,SUPERMERCADO MI TIA Y YO,179178,IMPULSO SANTANDER 2,2024-02-14,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SOLUBLE POLVO 85 GR,,,,2024-04-19,0,20
54064595,2275478,SUPERMERCADO DINASTIA BELEN PARQUE.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-14,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA BARRA 300 GR,,,,2024-03-23,0,3
54066925,2273017,MERCAMIO CENTROSUR,179155,IMPULSO OCCIDENTE 1,2024-02-14,25111,FECHAS CORTAS,AVENA,3,AVENA EN HOJUELAS 500 GR,,,,2024-02-14,0,1
54068022,2272863,FRUVER MERKARAPIDO.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-14,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-03-01,0,2
54069472,2272853,FRUVER Y MERCADOS LAS VIOLETAS,179160,MERCADERISTA ANTIOQUIA 1,2024-02-14,25111,FECHAS CORTAS,SALSAS,9,SALSA DE SOYA 155 ML,,,,2024-03-03,0,2
54083314,2273108,MAXIOFERTAS ESTRELLA PARQUE,179160,MERCADERISTA ANTIOQUIA 1,2024-02-15,25111,FECHAS CORTAS,SNACKS,10,MIX DE ARANDANOS 40 GR 8 UND CAJA,,,,2024-02-18,0,1
54083340,2273469,PREMIUM BATAN,179183,MERCADERISTA CENTRO NORTE 3,2024-02-15,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-15,0,6
54088134,2275768,SUPERMERCADO BETE EL CONTENTO,179178,IMPULSO SANTANDER 2,2024-02-15,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-02-29,0,6
54088528,2275249,SUPERMERCADO BOOM CONQUISTADORES,179160,MERCADERISTA ANTIOQUIA 1,2024-02-15,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA BARRA 300 GR,,,,2024-03-15,0,2
54088775,2273722,FRUVER LA GRANJA SABANETA.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-15,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 220 GR,,,,2024-03-04,0,7
54089438,2271425,MERCAEXITO LA 74,179163,MERCADERISTA CENTRO SUR 1,2024-02-15,25111,FECHAS CORTAS,SNACKS,10,MIX DE ARANDANOS 160 GR 12 UND CAJA,,,,2024-02-26,0,4
54101804,2270642,COMERCIALIZADORA MONTES DE COLOMBIA,179178,IMPULSO SANTANDER 2,2024-02-16,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-02-27,0,11
54109065,2270143,AUTOSERVICIO EL DE LOS PRECIOS BAJO,179160,MERCADERISTA ANTIOQUIA 1,2024-02-16,25111,FECHAS CORTAS,SALSAS,9,SALSA NEGRA 155 ML,,,,2024-03-16,0,1
54110199,2273761,MERCADOS MAXIMERCAR,179169,IMPULSO CENTRO SUR 2,2024-02-16,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-03-28,0,78
54113598,2271145,AUTOSERVICIO MULTIMERKA,179168,IMPULSO CENTRO SUR 1,2024-02-16,25111,FECHAS CORTAS,AVENA,3,AVENA EN HOJUELAS 500 GR,,,,2024-04-21,0,1
54119893,2275486,SUPERMERCADO EL CHAMO LELG,179163,MERCADERISTA CENTRO SUR 1,2024-02-17,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-02-28,0,1
54120060,2271207,CRECIENDO CON DIOS,179160,MERCADERISTA ANTIOQUIA 1,2024-02-17,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 400 GR,,,,2024-03-20,0,2
54120919,2273705,MERCA NIQUIA.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-17,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ MOLIDO 300 GR,,,,2024-03-08,0,2
54121342,2269859,AUTOSERVICIO LA BENDICION,179160,MERCADERISTA ANTIOQUIA 1,2024-02-17,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-03-20,0,11
54121371,2271073,ALGOMERKAR VERBEBAL,179183,MERCADERISTA CENTRO NORTE 3,2024-02-17,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-03-09,0,14
54125498,2271092,AUTOSERVICIO ALGOMERKAR,179183,MERCADERISTA CENTRO NORTE 3,2024-02-17,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-03-27,0,9
54137697,2273645,MONTES LIBERTADORES,179178,IMPULSO SANTANDER 2,2024-02-19,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-03-19,0,10
54143067,2271134,AUTOSERVICIO MAS AHORRO LA PALMA,179160,MERCADERISTA ANTIOQUIA 1,2024-02-19,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 454 GR,,,,2024-02-24,0,3
54146378,2273773,MERCADOS SANTA MARIA LA PAZ,179160,MERCADERISTA ANTIOQUIA 1,2024-02-19,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-03-01,0,2
54149629,2273867,MERKMAS,179168,IMPULSO CENTRO SUR 1,2024-02-19,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-03-16,0,16
54155641,2273475,PREMIUM COLINA,179183,MERCADERISTA CENTRO NORTE 3,2024-02-20,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-17,0,25
54161982,2273722,FRUVER LA GRANJA SABANETA.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-20,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SELECTO MOLIDO 220 GR,,,,2024-03-04,0,7
54173838,2275029,SUPERMERCADO S&S ALEJANDRO SAN MART,179178,IMPULSO SANTANDER 2,2024-02-21,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-04-11,0,20
54181164,2275289,SUPERMERCADO SURTICENTRO,179183,MERCADERISTA CENTRO NORTE 3,2024-02-21,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-02-22,0,40
54185562,2275482,SUPERMERCADO EBENEZER,179183,MERCADERISTA CENTRO NORTE 3,2024-02-21,25111,FECHAS CORTAS,SALSAS,9,SALSA NEGRA 155 ML,,,,2024-04-21,0,2
54194782,2273469,PREMIUM BATAN,179183,MERCADERISTA CENTRO NORTE 3,2024-02-22,25111,FECHAS CORTAS,ADEREZOS,1,VINAGRETA 200 GR,,,,2024-06-22,0,1
54194782,2273469,PREMIUM BATAN,179183,MERCADERISTA CENTRO NORTE 3,2024-02-22,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-05-16,0,8
54194782,2273469,PREMIUM BATAN,179183,MERCADERISTA CENTRO NORTE 3,2024-02-22,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-22,0,6
54198704,2271300,GROUP MC COLOMBIA SAS,179163,MERCADERISTA CENTRO SUR 1,2024-02-22,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-03-28,0,3
54199174,2270511,F1 LA DESPENZA LA CABAÑA,179170,IMPULSO CENTRO SUR 3,2024-02-22,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-04-12,0,8
54199342,2273928,MONTES CECI,179178,IMPULSO SANTANDER 2,2024-02-22,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-02-25,0,11
54200181,2270538,F1 MERCADOS MODERNOS FATIMA,179168,IMPULSO CENTRO SUR 1,2024-02-22,25111,FECHAS CORTAS,ADEREZOS,1,VINAGRETA 200 GR,,,,2024-03-24,0,1
54200752,2270281,F1 CONDOR MYM RIONEGRO,179183,MERCADERISTA CENTRO NORTE 3,2024-02-22,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-03-22,0,5
54202581,2271211,DISTRI PANA,179160,MERCADERISTA ANTIOQUIA 1,2024-02-22,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ MOLIDO 300 GR,,,,2024-03-15,0,3
54207040,2273215,FERNANDO ARGIRO PINO BARRERA,179160,MERCADERISTA ANTIOQUIA 1,2024-02-22,25111,FECHAS CORTAS,SALCHICHAS,8,SALCHICHA VIENA DE POLLO 150 GR,,,,2024-02-22,0,0
54214706,2270642,COMERCIALIZADORA MONTES DE COLOMBIA,179178,IMPULSO SANTANDER 2,2024-02-23,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-03-19,0,6
54217854,2273364,LA BODEGUITA DE HUGO.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-23,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-03-18,0,1
54219195,2275717,SUPERMERCADO FRUTA FRESK,179160,MERCADERISTA ANTIOQUIA 1,2024-02-23,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-03-17,0,1
54219892,2275768,SUPERMERCADO BETE EL CONTENTO,179178,IMPULSO SANTANDER 2,2024-02-23,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA 25 UND,,,,2024-03-19,0,6
54229265,2273470,PREMIUM CAMACHO,179183,MERCADERISTA CENTRO NORTE 3,2024-02-23,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-17,0,50
54230738,2275338,SUPERMERCADO LOS MONTES GAZAPA,179178,IMPULSO SANTANDER 2,2024-02-24,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-03-01,0,8
54230942,2275241,SUPER COLVEMER,179183,MERCADERISTA CENTRO NORTE 3,2024-02-24,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-03-24,0,15
54236048,2275289,SUPERMERCADO SURTICENTRO,179183,MERCADERISTA CENTRO NORTE 3,2024-02-24,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-03-24,0,10
54248171,2273645,MONTES LIBERTADORES,179178,IMPULSO SANTANDER 2,2024-02-26,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-04-09,0,9
54248179,2273469,PREMIUM BATAN,179183,MERCADERISTA CENTRO NORTE 3,2024-02-26,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-04-22,0,6
54254353,2270538,F1 MERCADOS MODERNOS FATIMA,179168,IMPULSO CENTRO SUR 1,2024-02-26,25111,FECHAS CORTAS,SALSAS,9,SALSA BBQ 180 GR,,,,2024-02-26,0,1
54254353,2270538,F1 MERCADOS MODERNOS FATIMA,179168,IMPULSO CENTRO SUR 1,2024-02-26,25111,FECHAS CORTAS,SNACKS,10,MANÍ LIMÓN 35 GR 8 UND CAJA,,,,2024-02-26,0,1
54269783,2270521,F1 LIDER BOSA LEON XIII,179168,IMPULSO CENTRO SUR 1,2024-02-27,25111,FECHAS CORTAS,ADEREZOS,1,VINAGRETA 200 GR,,,,2024-02-27,0,1
54269861,2273398,LA POLA AUTOMERCADO,179175,IMPULSO OCCIDENTE 3,2024-02-27,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-03-02,0,1
54280180,2273470,PREMIUM CAMACHO,179183,MERCADERISTA CENTRO NORTE 3,2024-02-27,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-17,0,28
54299231,2272736,F1 SUPERMERCADOS LATINOS COSTA RICA,179183,MERCADERISTA CENTRO NORTE 3,2024-02-28,25111,FECHAS CORTAS,SALCHICHAS,8,SALCHICHA VIENA DE POLLO 150 GR,,,,2024-02-28,0,0
54307723,2272659,SUPERMERCADO EL NACIONAL,179160,MERCADERISTA ANTIOQUIA 1,2024-02-29,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-03-22,0,2
54309618,2273760,MERCADOS LOS TABARES.,179160,MERCADERISTA ANTIOQUIA 1,2024-02-29,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-03-30,0,3
54309738,2274939,SERVIMERCAR,179163,MERCADERISTA CENTRO SUR 1,2024-02-29,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-04-11,0,72
54311019,2269858,AUTOSERVICIO LA 98,179160,MERCADERISTA ANTIOQUIA 1,2024-02-29,25111,FECHAS CORTAS,DULCE DE GUAYABA,7,DULCE DE GUAYABA BARRA 300 GR,,,,2024-03-25,0,2
54312677,2271059,SUPERMERCADOS PORVENIR,179168,IMPULSO CENTRO SUR 1,2024-02-29,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-03-17,0,15
54313503,2271059,SUPERMERCADOS PORVENIR,179168,IMPULSO CENTRO SUR 1,2024-02-29,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-03-27,0,15
54314005,2272891,F1 SUPER DIA SAN JOSE,179169,IMPULSO CENTRO SUR 2,2024-02-29,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-03-27,0,14
54315607,2270349,SUPERMERCADO MERCAFULL,179163,MERCADERISTA CENTRO SUR 1,2024-02-29,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-03-28,0,24
54317484,2275769,SUPERMERCADO BETEL ANTONIO SANTOS,179178,IMPULSO SANTANDER 2,2024-02-29,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-03-18,0,8
54321252,2273360,LA 84 AUTOSERVICIO LOS MONTOYA,179160,MERCADERISTA ANTIOQUIA 1,2024-02-29,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-03-24,0,1
54327809,2270506,F1 EXIMERCAR 2 6 VILLA ALSACIA,179171,IMPULSO CENTRO SUR 4,2024-03-01,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-02-17,0,3
54328599,2270642,COMERCIALIZADORA MONTES DE COLOMBIA,179178,IMPULSO SANTANDER 2,2024-03-01,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA MANZANA 90 GR,,,,2024-04-14,0,14
54333678,2273470,PREMIUM CAMACHO,179183,MERCADERISTA CENTRO NORTE 3,2024-03-01,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 160 GR,,,,2024-05-17,0,24
54334778,2275079,TIENDA MIXTA LA BASTILLA DE CUCUTA,179178,IMPULSO SANTANDER 2,2024-03-01,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 400 GR,,,,2024-04-30,0,9
54337790,2273389,LA MONTAÑA AGROMERCADOS COSMOCENTRO,179155,IMPULSO OCCIDENTE 1,2024-03-01,25111,FECHAS CORTAS,SNACKS,10,MANI CROCANTE 20 GR 12 UND CAJA,,,,2024-03-12,0,30
54346283,2272468,SUPERMERCADO MI TIA Y YO,179178,IMPULSO SANTANDER 2,2024-03-02,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SOLUBLE POLVO 85 GR,,,,2024-04-19,0,19
54346284,2272468,SUPERMERCADO MI TIA Y YO,179178,IMPULSO SANTANDER 2,2024-03-02,25111,FECHAS CORTAS,CAFÉ,4,CAFÉ SOLUBLE POLVO 85 GR,,,,2024-04-19,0,19
54347267,2275486,SUPERMERCADO EL CHAMO LELG,179163,MERCADERISTA CENTRO SUR 1,2024-03-02,25111,FECHAS CORTAS,SALSAS,9,SALSA ROSADA 200 GR,,,,2024-03-20,0,22
54348385,2273492,PUNTO FAMA ZULIA,179178,IMPULSO SANTANDER 2,2024-03-02,25111,FECHAS CORTAS,SNACKS,10,MIX DE ARANDANOS 160 GR 12 UND CAJA,,,,2024-03-19,0,10
54353195,2275289,SUPERMERCADO SURTICENTRO,179183,MERCADERISTA CENTRO NORTE 3,2024-03-02,25111,FECHAS CORTAS,COMPOTAS,5,COMPOTA PERA 90 GR,,,,2024-03-26,0,18
54353410,2272890,F1 SUPER DIA CANDELARIA,179163,MERCADERISTA CENTRO SUR 1,2024-03-02,25111,FECHAS CORTAS,SNACKS,10,MANÍ SAL 180 GR 12 UND CAJA,,,,2024-03-02,0,1
54357186,2271188,COLSITIENDAS EL REGALITO,179162,MERCADERISTA CENTRO NORTE 2,2024-03-02,25111,FECHAS CORTAS,SALSAS,9,SALSA DE TOMATE 170 GR,,,,2024-03-30,0,5
54359907,2270432,EL LIDER ESTRADA,179171,IMPULSO CENTRO SUR 4,2024-03-02,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-02-24,0,10
54366660,2274975,VAQUITA SAN JOAQUIN,179160,MERCADERISTA ANTIOQUIA 1,2024-03-04,25111,FECHAS CORTAS,SALSAS,9,MAYONESA 400 GR,,,,2024-04-15,0,3
